date,state,district,pincode,bio_age_5_17,bio_age_17_
2025-01-03,Assam,dibrugarh,785675.0,92.0,59.0
2025-01-03,Himachal Pradesh,kangra,176209.0,137.0,149.0
2025-01-03,Kerala,idukki,685583.0,20.0,32.0
2025-01-03,Tamil Nadu,salem,636457.0,149.0,56.0
2025-01-03,Gujarat,vadodara,391220.0,69.0,90.0
2025-01-03,Haryana,rohtak,124111.0,139.0,381.0
2025-01-03,Bihar,jehanabad,804421.0,27.0,60.0
2025-01-03,Maharashtra,palghar,401601.0,88.0,65.0
2025-01-03,West Bengal,paschim medinipur,721514.0,10.0,34.0
2025-01-03,Andhra Pradesh,khammam,507160.0,15.0,60.0
2025-01-03,Odisha,jajpur,755001.0,28.0,35.0
2025-01-03,Andhra Pradesh,anantapur,515311.0,29.0,79.0
2025-01-03,Kerala,alappuzha,690512.0,11.0,49.0
2025-01-03,West Bengal,murshidabad,742104.0,50.0,64.0
2025-01-03,Kerala,thrissur,679105.0,15.0,29.0
2025-01-03,Uttar Pradesh,bara banki,227301.0,817.0,370.0
2025-01-03,Maharashtra,parbhani,431536.0,224.0,355.0
2025-01-03,Odisha,baleswar,756085.0,49.0,53.0
2025-01-03,Madhya Pradesh,dhar,454775.0,363.0,285.0
2025-01-03,Assam,barpeta,781313.0,435.0,107.0
2025-01-03,Rajasthan,hanumangarh,335063.0,339.0,564.0
2025-01-03,Kerala,pathanamthitta,689645.0,30.0,118.0
2025-01-03,Rajasthan,sikar,332318.0,97.0,223.0
2025-01-03,Karnataka,belgaum,591302.0,160.0,252.0
2025-01-03,Andhra Pradesh,east godavari,533437.0,369.0,249.0
2025-01-03,Gujarat,junagadh,362565.0,11.0,57.0
2025-01-03,Gujarat,junagadh,362222.0,20.0,62.0
2025-01-03,Odisha,kendrapara,754227.0,97.0,251.0
2025-01-03,Maharashtra,amravati,444907.0,72.0,210.0
2025-01-03,Kerala,alappuzha,688001.0,39.0,96.0
2025-01-03,Odisha,kalahandi,766023.0,200.0,494.0
2025-01-03,Odisha,sonapur,767020.0,10.0,40.0
2025-01-03,Telangana,k.v. rangareddy,501509.0,146.0,325.0
2025-01-03,Andhra Pradesh,kurnool,518010.0,335.0,103.0
2025-01-03,Uttar Pradesh,allahabad,211006.0,208.0,175.0
2025-01-03,Andhra Pradesh,west godavari,534331.0,107.0,29.0
2025-01-03,Telangana,medak,502381.0,57.0,107.0
2025-01-03,Kerala,thrissur,680125.0,23.0,74.0
2025-01-03,West Bengal,cooch behar,735303.0,35.0,77.0
2025-01-03,Tamil Nadu,kanyakumari,629851.0,18.0,14.0
2025-01-03,Puducherry,karaikal,609603.0,22.0,47.0
2025-01-03,Tamil Nadu,kallakurichi,606203.0,33.0,16.0
2025-01-03,Rajasthan,dausa,303313.0,600.0,765.0
2025-01-03,Madhya Pradesh,dewas,455459.0,121.0,424.0
2025-01-03,Uttarakhand,pithoragarh,262545.0,71.0,106.0
2025-01-03,Maharashtra,yavatmal,445209.0,156.0,458.0
2025-01-03,Maharashtra,chandrapur,442903.0,344.0,954.0
2025-01-03,Bihar,muzaffarpur,843111.0,660.0,803.0
2025-01-03,Bihar,west champaran,845449.0,621.0,773.0
2025-01-03,Maharashtra,satara,415521.0,247.0,291.0
2025-01-03,Tamil Nadu,tirunelveli,627424.0,83.0,36.0
2025-01-03,Gujarat,junagadh,362130.0,108.0,283.0
2025-01-03,Kerala,kasaragod,671123.0,114.0,143.0
2025-01-03,Madhya Pradesh,morena,476228.0,251.0,175.0
2025-01-03,Tamil Nadu,coimbatore,642123.0,83.0,61.0
2025-01-03,Uttar Pradesh,budaun,202521.0,77.0,26.0
2025-01-03,Tamil Nadu,sivaganga,630553.0,144.0,72.0
2025-01-03,Rajasthan,ajmer,305815.0,36.0,45.0
2025-01-03,Assam,nalbari,781312.0,135.0,18.0
2025-01-03,Tamil Nadu,sivaganga,630103.0,27.0,42.0
2025-01-03,Bihar,rohtas,802216.0,89.0,67.0
2025-01-03,Andhra Pradesh,kurnool,518593.0,53.0,39.0
2025-01-03,Kerala,ernakulam,682025.0,25.0,102.0
2025-01-03,Gujarat,rajkot,364485.0,45.0,35.0
2025-01-03,Andhra Pradesh,ananthapuramu,515775.0,205.0,58.0
2025-01-03,Jammu And Kashmir,badgam,193401.0,21.0,50.0
2025-01-03,Tamil Nadu,tirupattur,635602.0,58.0,27.0
2025-01-03,Uttar Pradesh,faizabad,224172.0,80.0,41.0
2025-01-03,Andhra Pradesh,krishna,521107.0,42.0,22.0
2025-01-03,Kerala,thrissur,680509.0,17.0,30.0
2025-01-03,Himachal Pradesh,shimla,171209.0,38.0,66.0
2025-01-03,Madhya Pradesh,balaghat,481226.0,424.0,744.0
2025-01-03,Bihar,jamui,811312.0,706.0,668.0
2025-01-03,Uttar Pradesh,azamgarh,276203.0,167.0,129.0
2025-01-03,Uttar Pradesh,unnao,229881.0,419.0,159.0
2025-01-03,Madhya Pradesh,guna,473226.0,466.0,253.0
2025-01-03,Tamil Nadu,coimbatore,641008.0,324.0,624.0
2025-01-03,Tamil Nadu,ariyalur,621707.0,257.0,1779.0
2025-01-03,Jammu And Kashmir,badgam,191113.0,91.0,276.0
2025-01-03,Maharashtra,ahmadnagar,413703.0,55.0,359.0
2025-01-03,Madhya Pradesh,bhind,477555.0,229.0,171.0
2025-01-03,Andhra Pradesh,alluri sitharama raju,531149.0,40.0,82.0
2025-01-03,Kerala,alappuzha,688002.0,42.0,79.0
2025-01-03,Andhra Pradesh,n. t. r,520010.0,18.0,62.0
2025-01-03,Bihar,rohtas,821108.0,151.0,263.0
2025-01-03,Pondicherry,pondicherry,605501.0,14.0,98.0
2025-01-03,Odisha,balangir,767025.0,268.0,644.0
2025-01-03,Gujarat,junagadh,362030.0,65.0,82.0
2025-01-03,Andhra Pradesh,warangal,506167.0,60.0,133.0
2025-01-03,Karnataka,uttara kannada,581337.0,26.0,7.0
2025-01-03,Madhya Pradesh,chhindwara,480554.0,33.0,53.0
2025-01-03,Tamil Nadu,ramanathapuram,623529.0,70.0,62.0
2025-01-03,Tamil Nadu,viluppuram,606202.0,71.0,146.0
2025-01-03,Pondicherry,pondicherry,607402.0,27.0,257.0
2025-01-03,Assam,nalbari,781338.0,58.0,7.0
2025-01-03,Uttar Pradesh,ambedkar nagar,224210.0,70.0,62.0
2025-01-03,West Bengal,north 24 parganas,743270.0,55.0,55.0
2025-01-03,Kerala,palakkad,678103.0,41.0,53.0
2025-01-03,Telangana,hyderabad,500082.0,53.0,59.0
2025-01-03,Nagaland,kohima,797001.0,116.0,715.0
2025-01-03,Karnataka,udupi,576229.0,24.0,20.0
2025-01-03,Tamil Nadu,ramanathapuram,623315.0,19.0,43.0
2025-01-03,Uttarakhand,tehri garhwal,249130.0,32.0,45.0
2025-01-03,Jammu And Kashmir,udhampur,184121.0,17.0,27.0
2025-01-03,Punjab,rupnagar,140413.0,10.0,15.0
2025-01-03,Rajasthan,sawai madhopur,322204.0,12.0,14.0
2025-01-03,Uttarakhand,nainital,263158.0,17.0,18.0
2025-01-03,Andhra Pradesh,sri sathya sai,515286.0,10.0,5.0
2025-01-03,Uttar Pradesh,moradabad,244001.0,5928.0,3483.0
2025-01-03,Jharkhand,giridih,815316.0,471.0,712.0
2025-01-03,Andhra Pradesh,east godavari,507129.0,177.0,274.0
2025-01-03,Maharashtra,pune,412408.0,105.0,77.0
2025-01-03,Maharashtra,gondiya,441916.0,414.0,373.0
2025-01-03,Punjab,ferozepur,142052.0,171.0,665.0
2025-01-03,Bihar,muzaffarpur,843115.0,418.0,401.0
2025-01-03,Madhya Pradesh,indore,452006.0,353.0,272.0
2025-01-03,Andhra Pradesh,anantapur,515511.0,21.0,54.0
2025-01-03,Madhya Pradesh,raisen,462046.0,274.0,388.0
2025-01-03,Rajasthan,bhilwara,311201.0,147.0,303.0
2025-01-03,Telangana,vikarabad,501202.0,50.0,33.0
2025-01-03,Gujarat,kachchh,370475.0,127.0,57.0
2025-01-03,Tamil Nadu,kanniyakumari,629161.0,82.0,316.0
2025-01-03,Haryana,jhajjar,124501.0,76.0,144.0
2025-01-03,Andhra Pradesh,srikakulam,532264.0,340.0,109.0
2025-01-03,Gujarat,kachchh,370450.0,164.0,66.0
2025-01-03,Andhra Pradesh,cuddapah,516105.0,108.0,68.0
2025-01-03,Himachal Pradesh,shimla,171018.0,33.0,37.0
2025-01-03,Andhra Pradesh,kurnool,518196.0,46.0,27.0
2025-01-03,Andhra Pradesh,west godavari,534432.0,36.0,39.0
2025-01-03,West Bengal,murshidabad,742159.0,105.0,135.0
2025-01-03,Telangana,khammam,507158.0,59.0,58.0
2025-01-03,Kerala,idukki,685533.0,94.0,218.0
2025-01-03,Kerala,kannur,670309.0,38.0,56.0
2025-01-03,Uttar Pradesh,lucknow,226011.0,165.0,154.0
2025-01-03,Tamil Nadu,dindigul,624216.0,15.0,30.0
2025-01-03,Jammu And Kashmir,kargil,194109.0,26.0,22.0
2025-01-03,Telangana,adilabad,504313.0,24.0,17.0
2025-01-03,Punjab,sas nagar (mohali),140501.0,357.0,461.0
2025-01-03,Punjab,shaheed bhagat singh nagar,144422.0,24.0,46.0
2025-01-03,Maharashtra,yavatmal,445102.0,540.0,1711.0
2025-01-03,West Bengal,nadia,741156.0,194.0,373.0
2025-01-03,Gujarat,gandhinagar,382835.0,67.0,170.0
2025-01-03,Chhattisgarh,raipur,493116.0,93.0,881.0
2025-01-03,Kerala,palakkad,678007.0,64.0,104.0
2025-01-03,Andhra Pradesh,chittoor,517113.0,31.0,31.0
2025-01-03,Maharashtra,nagpur,440014.0,186.0,589.0
2025-01-03,Odisha,boudh,762014.0,145.0,328.0
2025-01-03,Uttar Pradesh,chitrakoot,210205.0,1041.0,617.0
2025-01-03,Bihar,gopalganj,841405.0,506.0,759.0
2025-01-03,Uttar Pradesh,ballia,277401.0,164.0,189.0
2025-01-03,Punjab,jalandhar,144020.0,70.0,227.0
2025-01-03,Tamil Nadu,tiruchirappalli,621003.0,123.0,140.0
2025-01-03,Bihar,patna,804453.0,541.0,1178.0
2025-01-03,Maharashtra,dhule,424001.0,395.0,1031.0
2025-01-03,Uttar Pradesh,auraiya,206121.0,658.0,143.0
2025-01-03,Haryana,mewat,122108.0,464.0,478.0
2025-01-03,Karnataka,chamrajanagar,571444.0,182.0,140.0
2025-01-03,Rajasthan,barmer,344501.0,217.0,192.0
2025-01-03,Karnataka,bengaluru,560047.0,182.0,303.0
2025-01-03,Telangana,medak,502125.0,33.0,29.0
2025-01-03,Odisha,kendrapara,754248.0,109.0,183.0
2025-01-03,Chhattisgarh,balrampur,497118.0,110.0,276.0
2025-01-03,Andhra Pradesh,guntur,522004.0,285.0,347.0
2025-01-03,Gujarat,dahod,389130.0,325.0,389.0
2025-01-03,Punjab,moga,142056.0,91.0,233.0
2025-01-03,Orissa,ganjam,761026.0,25.0,92.0
2025-01-03,Odisha,kalahandi,766100.0,188.0,274.0
2025-01-03,Kerala,thiruvananthapuram,695146.0,36.0,41.0
2025-01-03,Uttar Pradesh,basti,272171.0,123.0,91.0
2025-01-03,Telangana,medchal-malkajgiri,500087.0,42.0,136.0
2025-01-03,Tamil Nadu,cuddalore,608102.0,130.0,94.0
2025-01-03,Gujarat,devbhumi dwarka,360515.0,30.0,16.0
2025-01-03,Rajasthan,bikaner,334003.0,43.0,109.0
2025-01-03,Kerala,kannur,670358.0,10.0,6.0
2025-01-03,Kerala,palakkad,679504.0,16.0,30.0
2025-01-03,Tamil Nadu,nagapattinam,609404.0,37.0,73.0
2025-01-03,Karnataka,uttara kannada,581301.0,30.0,32.0
2025-01-03,Kerala,pathanamthitta,689104.0,12.0,40.0
2025-01-03,Manipur,imphal west,795140.0,36.0,28.0
2025-01-03,West Bengal,darjeeling,734008.0,26.0,25.0
2025-01-03,Rajasthan,sirohi,307042.0,14.0,17.0
2025-01-03,Telangana,mahabubnagar,509131.0,156.0,97.0
2025-01-03,Punjab,bathinda,151509.0,433.0,872.0
2025-01-03,Gujarat,jamnagar,360530.0,174.0,178.0
2025-01-03,Uttar Pradesh,banda,210129.0,706.0,699.0
2025-01-03,Uttar Pradesh,sant ravidas nagar,221406.0,136.0,154.0
2025-01-03,Uttar Pradesh,mathura,281001.0,1154.0,528.0
2025-01-03,Madhya Pradesh,datia,475675.0,437.0,342.0
2025-01-03,Gujarat,amreli,365640.0,127.0,292.0
2025-01-03,Uttarakhand,bageshwar,263635.0,80.0,246.0
2025-01-03,Jharkhand,deoghar,814149.0,276.0,240.0
2025-01-03,Maharashtra,solapur,413401.0,544.0,769.0
2025-01-03,Haryana,bhiwani,127029.0,98.0,252.0
2025-01-03,Andhra Pradesh,cuddapah,516484.0,61.0,11.0
2025-01-03,Kerala,alappuzha,689505.0,20.0,42.0
2025-01-03,Punjab,ludhiana,141013.0,281.0,344.0
2025-01-03,Uttar Pradesh,azamgarh,276401.0,44.0,7.0
2025-01-03,Jammu And Kashmir,baramula,193103.0,65.0,125.0
2025-01-03,Gujarat,arvalli,383320.0,23.0,17.0
2025-01-03,Tamil Nadu,cuddalore,608401.0,126.0,79.0
2025-01-03,Madhya Pradesh,gwalior,474003.0,473.0,403.0
2025-01-03,Uttar Pradesh,agra,283202.0,368.0,140.0
2025-01-03,Tamil Nadu,sivaganga,630305.0,68.0,252.0
2025-01-03,Odisha,jajapur,755012.0,39.0,109.0
2025-01-03,Karnataka,vijayapura,586208.0,56.0,42.0
2025-01-03,Gujarat,navsari,396475.0,45.0,36.0
2025-01-03,Karnataka,shimoga,577413.0,28.0,76.0
2025-01-03,Maharashtra,sangli,416414.0,32.0,43.0
2025-01-03,Kerala,malappuram,676522.0,43.0,13.0
2025-01-03,Himachal Pradesh,kangra,176026.0,31.0,53.0
2025-01-03,Uttar Pradesh,unnao,229502.0,36.0,53.0
2025-01-03,Telangana,wanaparthy,509381.0,37.0,65.0
2025-01-03,West Bengal,howrah,711111.0,10.0,22.0
2025-01-03,Assam,cachar,788121.0,13.0,13.0
2025-01-03,Telangana,hyderabad,500091.0,30.0,35.0
2025-01-03,Jharkhand,bokaro,827003.0,12.0,26.0
2025-01-03,West Bengal,murshidabad,742229.0,20.0,11.0
2025-01-03,Uttar Pradesh,chandauli,232107.0,333.0,134.0
2025-01-03,Delhi,central delhi,110008.0,633.0,1057.0
2025-01-03,Bihar,nalanda,801307.0,102.0,185.0
2025-01-03,Maharashtra,thane,421004.0,168.0,509.0
2025-01-03,Maharashtra,nagpur,440035.0,367.0,735.0
2025-01-03,Uttar Pradesh,hardoi,241405.0,338.0,136.0
2025-01-03,Andhra Pradesh,vizianagaram,535558.0,427.0,238.0
2025-01-03,Maharashtra,raigarh,402107.0,334.0,808.0
2025-01-03,Maharashtra,pune,411038.0,271.0,578.0
2025-01-03,Karnataka,raichur,584120.0,195.0,314.0
2025-01-03,Odisha,kandhamal,762104.0,486.0,840.0
2025-01-03,Tamil Nadu,tiruvallur,601205.0,416.0,80.0
2025-01-03,West Bengal,malda,732205.0,128.0,153.0
2025-01-03,Tamil Nadu,thiruvarur,614703.0,90.0,117.0
2025-01-03,Chhattisgarh,raigarh,496111.0,76.0,289.0
2025-01-03,Gujarat,kheda,387640.0,156.0,279.0
2025-01-03,Karnataka,kalaburagi,585101.0,181.0,140.0
2025-01-03,Uttar Pradesh,siddharthnagar,272195.0,292.0,119.0
2025-01-03,Kerala,kasaragod,671551.0,102.0,102.0
2025-01-03,Uttar Pradesh,chandauli,221008.0,121.0,60.0
2025-01-03,West Bengal,jalpaiguri,735222.0,63.0,61.0
2025-01-03,Odisha,angul,759105.0,56.0,91.0
2025-01-03,Jharkhand,ramgarh,825316.0,117.0,86.0
2025-01-03,Telangana,bhadradri kothagudem,507117.0,79.0,130.0
2025-01-03,Andhra Pradesh,krishna,521102.0,43.0,24.0
2025-01-03,Andhra Pradesh,cuddapah,516503.0,152.0,55.0
2025-01-03,Pondicherry,pondicherry,605010.0,23.0,101.0
2025-01-03,Tamil Nadu,thiruvarur,612801.0,67.0,32.0
2025-01-03,Jammu And Kashmir,jammu,181205.0,51.0,130.0
2025-01-03,West Bengal,kolkata,700041.0,27.0,77.0
2025-01-03,Karnataka,bellary,583128.0,52.0,68.0
2025-01-03,Kerala,kozhikode,673305.0,27.0,31.0
2025-01-03,Odisha,koraput,763002.0,52.0,22.0
2025-01-03,Kerala,kozhikode,673631.0,162.0,192.0
2025-01-03,Punjab,hoshiarpur,146114.0,29.0,48.0
2025-01-03,Assam,karimganj,788713.0,17.0,39.0
2025-01-03,Tamil Nadu,nagapattinam,609313.0,39.0,32.0
2025-01-03,Andhra Pradesh,sri sathya sai,515241.0,25.0,14.0
2025-01-03,Kerala,palakkad,678011.0,13.0,19.0
2025-01-03,Chhattisgarh,bilaspur,495115.0,10.0,71.0
2025-01-03,Karnataka,tumakuru,572101.0,103.0,120.0
2025-01-03,Andhra Pradesh,ananthapur,515767.0,86.0,18.0
2025-01-03,Assam,jorhat,785636.0,13.0,6.0
2025-01-03,Tamil Nadu,thiruvarur,612610.0,35.0,9.0
2025-01-03,Uttar Pradesh,budaun,243621.0,10.0,25.0
2025-01-03,Karnataka,udupi,576112.0,20.0,28.0
2025-01-03,Andhra Pradesh,cuddapah,516175.0,200.0,85.0
2025-01-03,Jharkhand,dhanbad,828302.0,88.0,170.0
2025-01-03,Maharashtra,kolhapur,416551.0,81.0,242.0
2025-01-03,Bihar,samastipur,848210.0,552.0,614.0
2025-01-03,Maharashtra,bhandara,441915.0,101.0,194.0
2025-01-03,Uttar Pradesh,muzaffarnagar,251201.0,1187.0,425.0
2025-01-03,Tamil Nadu,tiruvannamalai,632315.0,244.0,114.0
2025-01-03,Madhya Pradesh,tikamgarh,472337.0,759.0,468.0
2025-01-03,Rajasthan,jaipur,303002.0,153.0,181.0
2025-01-03,Odisha,sundergarh,770018.0,130.0,209.0
2025-01-03,Jammu And Kashmir,kupwara,193222.0,506.0,698.0
2025-01-03,Andhra Pradesh,visakhapatnam,531219.0,280.0,103.0
2025-01-03,Andhra Pradesh,west godavari,534401.0,81.0,63.0
2025-01-03,Andhra Pradesh,ananthapur,515641.0,117.0,29.0
2025-01-03,Odisha,ganjam,761032.0,248.0,523.0
2025-01-03,Chhattisgarh,raipur,492010.0,66.0,149.0
2025-01-03,Gujarat,kheda,388235.0,408.0,292.0
2025-01-03,Tamil Nadu,thoothukkudi,628722.0,161.0,64.0
2025-01-03,Uttar Pradesh,varanasi,221107.0,310.0,351.0
2025-01-03,Karnataka,bengaluru,560023.0,186.0,268.0
2025-01-03,Sikkim,east,737107.0,32.0,34.0
2025-01-03,Assam,biswanath,784172.0,50.0,18.0
2025-01-03,Andhra Pradesh,warangal,506252.0,10.0,28.0
2025-01-03,Kerala,kannur,670613.0,43.0,54.0
2025-01-03,Tamil Nadu,mayiladuthurai,609108.0,33.0,5.0
2025-01-03,Assam,tinsukia,786145.0,16.0,12.0
2025-01-03,Uttar Pradesh,bahraich,271865.0,2864.0,1016.0
2025-01-03,Uttar Pradesh,faizabad,225402.0,873.0,156.0
2025-01-03,Bihar,araria,854312.0,1421.0,1274.0
2025-01-03,Maharashtra,pune,411060.0,101.0,160.0
2025-01-03,Punjab,ludhiana,141014.0,210.0,275.0
2025-01-03,Karnataka,bellary,583121.0,141.0,198.0
2025-01-03,Uttarakhand,tehri garhwal,249186.0,207.0,109.0
2025-01-03,Rajasthan,alwar,301414.0,119.0,195.0
2025-01-03,West Bengal,cooch behar,736157.0,203.0,254.0
2025-01-03,Jharkhand,dumka,816118.0,599.0,383.0
2025-01-03,Jammu And Kashmir,baramula,193301.0,234.0,496.0
2025-01-03,Andhra Pradesh,prakasam,523001.0,803.0,385.0
2025-01-03,Uttar Pradesh,azamgarh,276141.0,403.0,257.0
2025-01-03,Gujarat,kachchh,370240.0,236.0,142.0
2025-01-03,Himachal Pradesh,mandi,175052.0,27.0,51.0
2025-01-03,Haryana,kurukshetra,136119.0,306.0,717.0
2025-01-03,Punjab,tarn taran,143411.0,122.0,424.0
2025-01-03,Madhya Pradesh,anuppur,484330.0,277.0,515.0
2025-01-03,Karnataka,mysore,571301.0,43.0,99.0
2025-01-03,Bihar,saran,841421.0,151.0,159.0
2025-01-03,Karnataka,dharwad,580006.0,98.0,115.0
2025-01-03,Kerala,palakkad,679302.0,47.0,63.0
2025-01-03,Kerala,kasaragod,671552.0,64.0,117.0
2025-01-03,West Bengal,murshidabad,742306.0,102.0,167.0
2025-01-03,Odisha,nayagarh,752065.0,71.0,138.0
2025-01-03,Gujarat,patan,384229.0,17.0,41.0
2025-01-03,Maharashtra,pune,411012.0,94.0,214.0
2025-01-03,Haryana,bhiwani,127030.0,120.0,160.0
2025-01-03,Karnataka,belgaum,591201.0,55.0,92.0
2025-01-03,Karnataka,hasan,573118.0,21.0,40.0
2025-01-03,Andhra Pradesh,tirupati,517502.0,11.0,12.0
2025-01-03,Haryana,panchkula,134114.0,20.0,27.0
2025-01-03,West Bengal,purulia,723126.0,11.0,32.0
2025-01-03,Tamil Nadu,thiruvarur,614020.0,101.0,40.0
2025-01-03,Assam,cachar,788103.0,19.0,15.0
2025-01-03,Uttar Pradesh,bulandshahr,203395.0,15.0,18.0
2025-01-03,Tamil Nadu,krishnagiri,635002.0,142.0,68.0
2025-01-03,Tamil Nadu,erode,638454.0,93.0,105.0
2025-01-03,Tamil Nadu,thiruvallur,600053.0,13.0,18.0
2025-01-03,Chandigarh,chandigarh,160012.0,20.0,27.0
2025-01-03,Sikkim,east sikkim,737131.0,22.0,15.0
2025-01-03,Assam,bongaigaon,783381.0,46.0,20.0
2025-01-03,Kerala,kottayam,686581.0,19.0,22.0
2025-01-03,Gujarat,surendra nagar,363002.0,145.0,98.0
2025-01-03,Madhya Pradesh,ratlam,457001.0,1673.0,2263.0
2025-01-03,Punjab,hoshiarpur,144305.0,43.0,91.0
2025-01-03,Uttar Pradesh,varanasi,221204.0,287.0,151.0
2025-01-03,Jammu And Kashmir,punch,185111.0,592.0,1314.0
2025-01-03,Chhattisgarh,gariyaband,493996.0,58.0,192.0
2025-01-03,Tamil Nadu,tirunelveli,627808.0,332.0,420.0
2025-01-03,Gujarat,narmada,393040.0,533.0,969.0
2025-01-03,Andhra Pradesh,west godavari,534312.0,378.0,237.0
2025-01-03,Karnataka,belagavi,591117.0,91.0,59.0
2025-01-03,West Bengal,hooghly,712223.0,170.0,185.0
2025-01-03,Uttar Pradesh,kanpur nagar,208016.0,119.0,88.0
2025-01-03,Tamil Nadu,coimbatore,641002.0,77.0,243.0
2025-01-03,Tamil Nadu,cuddalore,605110.0,21.0,23.0
2025-01-03,Andhra Pradesh,hyderabad,500028.0,68.0,377.0
2025-01-03,Andhra Pradesh,guntur,522649.0,92.0,59.0
2025-01-03,Madhya Pradesh,sehore,466554.0,106.0,304.0
2025-01-03,Odisha,cuttack,754005.0,58.0,139.0
2025-01-03,Tamil Nadu,thanjavur,613101.0,115.0,218.0
2025-01-03,Delhi,new delhi,110001.0,181.0,159.0
2025-01-03,Madhya Pradesh,datia,475685.0,114.0,183.0
2025-01-03,Gujarat,valsad,396230.0,67.0,111.0
2025-01-03,Andhra Pradesh,ananthapur,515672.0,260.0,74.0
2025-01-03,Bihar,siwan,841234.0,150.0,200.0
2025-01-03,Haryana,karnal,132040.0,124.0,305.0
2025-01-03,Gujarat,bharuch,392012.0,106.0,128.0
2025-01-03,Andhra Pradesh,srikakulam,535125.0,101.0,21.0
2025-01-03,Odisha,kendrapara,754222.0,75.0,105.0
2025-01-03,Uttar Pradesh,pilibhit,262302.0,87.0,52.0
2025-01-03,Maharashtra,ahmadnagar,414605.0,33.0,40.0
2025-01-03,Uttar Pradesh,moradabad,244411.0,50.0,51.0
2025-01-03,Andhra Pradesh,cuddapah,516439.0,54.0,21.0
2025-01-03,Telangana,siddipet,505466.0,11.0,16.0
2025-01-03,Jharkhand,ramgarh,825330.0,22.0,20.0
2025-01-03,Tamil Nadu,dindigul,624301.0,252.0,118.0
2025-01-03,Uttar Pradesh,kheri,262906.0,671.0,230.0
2025-01-03,Punjab,fatehgarh sahib,147001.0,39.0,214.0
2025-01-03,Maharashtra,akola,444407.0,105.0,578.0
2025-01-03,Gujarat,banaskantha,385510.0,130.0,158.0
2025-01-03,Odisha,koraput,764041.0,58.0,128.0
2025-01-03,Karnataka,bangalore,560049.0,53.0,126.0
2025-01-03,Telangana,k.v. rangareddy,500079.0,212.0,389.0
2025-01-03,Telangana,suryapet,508204.0,109.0,158.0
2025-01-03,Uttar Pradesh,jalaun,285203.0,554.0,223.0
2025-01-03,Rajasthan,pratapgarh,327027.0,288.0,232.0
2025-01-03,Chhattisgarh,raigarh,496116.0,334.0,600.0
2025-01-03,Maharashtra,sindhudurg,416606.0,46.0,204.0
2025-01-03,Uttar Pradesh,sant kabir nagar,272164.0,149.0,140.0
2025-01-03,Tamil Nadu,coimbatore,641031.0,78.0,351.0
2025-01-03,Odisha,sundargarh,769001.0,29.0,90.0
2025-01-03,West Bengal,paschim medinipur,721155.0,55.0,56.0
2025-01-03,Uttar Pradesh,kheri,262723.0,695.0,200.0
2025-01-03,Uttar Pradesh,jaunpur,222141.0,207.0,221.0
2025-01-03,Assam,nagaon,782450.0,52.0,84.0
2025-01-03,Andhra Pradesh,visakhapatnam,531083.0,345.0,106.0
2025-01-03,Uttar Pradesh,mainpuri,205261.0,242.0,133.0
2025-01-03,Gujarat,vadodara,391135.0,83.0,460.0
2025-01-03,Karnataka,kolar,563138.0,71.0,152.0
2025-01-03,Karnataka,bijapur,586118.0,55.0,83.0
2025-01-03,Uttar Pradesh,deoria,274501.0,176.0,177.0
2025-01-03,Maharashtra,solapur,413410.0,36.0,86.0
2025-01-03,Tamil Nadu,tirunelveli,627453.0,35.0,56.0
2025-01-03,Karnataka,vijayapura,586115.0,174.0,76.0
2025-01-03,Kerala,alappuzha,688523.0,27.0,78.0
2025-01-03,Jammu And Kashmir,anantnag,192221.0,64.0,132.0
2025-01-03,Pondicherry,pondicherry,605502.0,15.0,95.0
2025-01-03,Nagaland,mokokchung,798604.0,20.0,91.0
2025-01-03,Madhya Pradesh,bhind,477333.0,73.0,54.0
2025-01-03,Himachal Pradesh,mandi,175011.0,85.0,67.0
2025-01-03,Meghalaya,east khasi hills,793008.0,32.0,46.0
2025-01-03,Maharashtra,ratnagiri,415726.0,26.0,17.0
2025-01-03,Andhra Pradesh,warangal,506314.0,32.0,81.0
2025-01-03,Maharashtra,nagpur,441106.0,656.0,1503.0
2025-01-03,Maharashtra,gondiya,441911.0,450.0,810.0
2025-01-03,Maharashtra,amravati,444908.0,109.0,398.0
2025-01-03,Gujarat,vadodara,390016.0,145.0,261.0
2025-01-03,Andhra Pradesh,visakhapatnam,531115.0,305.0,92.0
2025-01-03,Madhya Pradesh,rewa,486333.0,467.0,277.0
2025-01-03,Uttar Pradesh,chitrakoot,210202.0,257.0,113.0
2025-01-03,Manipur,senapati,795015.0,76.0,145.0
2025-01-03,Uttarakhand,udham singh nagar,263152.0,238.0,281.0
2025-01-03,Odisha,baleswar,756134.0,81.0,146.0
2025-01-03,Andhra Pradesh,adilabad,504208.0,19.0,124.0
2025-01-03,Assam,kamrup,781120.0,22.0,8.0
2025-01-03,Gujarat,kachchh,370465.0,351.0,270.0
2025-01-03,Bihar,bhojpur,841312.0,16.0,21.0
2025-01-03,Andhra Pradesh,krishna,521213.0,148.0,63.0
2025-01-03,Maharashtra,ahmadnagar,414501.0,82.0,347.0
2025-01-03,Himachal Pradesh,hamirpur,176110.0,51.0,74.0
2025-01-03,Maharashtra,sindhudurg,416515.0,15.0,18.0
2025-01-03,Punjab,kapurthala,144628.0,120.0,439.0
2025-01-03,Punjab,sri muktsar sahib,152032.0,187.0,435.0
