date,state,district,pincode,demo_age_5_17,demo_age_17_
2025-11-18,Madhya Pradesh,jhabua,457001,0.0,1.0
2025-11-18,Madhya Pradesh,jhabua,457775,1.0,27.0
2025-11-18,Madhya Pradesh,jhabua,457779,4.0,65.0
2025-11-18,Madhya Pradesh,katni,483225,1.0,2.0
2025-11-18,Madhya Pradesh,katni,483440,0.0,10.0
2025-11-18,Madhya Pradesh,katni,483770,6.0,32.0
2025-11-18,Madhya Pradesh,khandwa,450114,0.0,6.0
2025-11-18,Madhya Pradesh,khandwa,450116,1.0,3.0
2025-11-18,Madhya Pradesh,khandwa,450661,1.0,7.0
2025-11-18,Madhya Pradesh,khargone,450551,0.0,1.0
2025-11-18,Madhya Pradesh,khargone,451111,1.0,7.0
2025-11-18,Madhya Pradesh,khargone,451113,0.0,11.0
2025-11-18,Madhya Pradesh,khargone,451220,0.0,1.0
2025-11-18,Madhya Pradesh,khargone,451224,1.0,12.0
2025-11-18,Madhya Pradesh,khargone,451331,1.0,12.0
2025-11-18,Madhya Pradesh,khargone,451332,1.0,19.0
2025-11-18,Madhya Pradesh,khargone,451440,0.0,3.0
2025-11-18,Madhya Pradesh,maihar,485881,0.0,8.0
2025-11-18,Madhya Pradesh,mandla,481661,4.0,35.0
2025-11-18,Madhya Pradesh,mandla,481771,1.0,3.0
2025-11-18,Madhya Pradesh,mandsaur,458556,2.0,16.0
2025-11-18,Madhya Pradesh,mandsaur,458664,0.0,13.0
2025-11-18,Madhya Pradesh,mandsaur,458883,3.0,16.0
2025-11-18,Madhya Pradesh,mauganj,486331,0.0,5.0
2025-11-18,Madhya Pradesh,narsimhapur,487221,1.0,12.0
2025-11-18,Madhya Pradesh,narsimhapur,487551,1.0,6.0
2025-11-18,Madhya Pradesh,narsimhapur,487661,0.0,1.0
2025-11-18,Madhya Pradesh,narsinghpur,487334,0.0,4.0
2025-11-18,Madhya Pradesh,neemuch,458110,2.0,19.0
2025-11-18,Madhya Pradesh,neemuch,458220,0.0,8.0
2025-11-18,Madhya Pradesh,neemuch,458330,5.0,8.0
2025-11-18,Madhya Pradesh,neemuch,458470,1.0,2.0
2025-11-18,Madhya Pradesh,niwari,472442,0.0,1.0
2025-11-18,Madhya Pradesh,pandhurna,480106,0.0,1.0
2025-11-18,Madhya Pradesh,panna,488050,0.0,1.0
2025-11-18,Madhya Pradesh,panna,488442,6.0,20.0
2025-11-18,Madhya Pradesh,raisen,462046,3.0,23.0
2025-11-18,Madhya Pradesh,raisen,464774,1.0,13.0
2025-11-18,Madhya Pradesh,raisen,464776,0.0,4.0
2025-11-18,Madhya Pradesh,raisen,464884,2.0,14.0
2025-11-18,Madhya Pradesh,rajgarh,465680,0.0,10.0
2025-11-18,Madhya Pradesh,rajgarh,465685,0.0,5.0
2025-11-18,Madhya Pradesh,rajgarh,465687,3.0,12.0
2025-11-18,Madhya Pradesh,rajgarh,465691,0.0,15.0
2025-11-18,Madhya Pradesh,ratlam,457340,0.0,3.0
2025-11-18,Madhya Pradesh,rewa,486002,0.0,1.0
2025-11-18,Madhya Pradesh,rewa,486003,0.0,4.0
2025-11-18,Madhya Pradesh,rewa,486006,0.0,2.0
2025-11-18,Madhya Pradesh,rewa,486220,3.0,18.0
2025-11-18,Madhya Pradesh,rewa,486226,4.0,18.0
2025-11-18,Madhya Pradesh,rewa,486331,0.0,33.0
2025-11-18,Madhya Pradesh,rewa,486341,2.0,5.0
2025-11-18,Madhya Pradesh,rewa,486440,0.0,7.0
2025-11-18,Madhya Pradesh,rewa,486441,5.0,20.0
2025-11-18,Madhya Pradesh,rewa,486446,2.0,13.0
2025-11-18,Madhya Pradesh,rewa,486450,0.0,5.0
2025-11-18,Madhya Pradesh,sagar,470002,15.0,41.0
2025-11-18,Madhya Pradesh,sagar,470115,1.0,16.0
2025-11-18,Madhya Pradesh,sagar,470117,2.0,21.0
2025-11-18,Madhya Pradesh,sagar,470118,0.0,5.0
2025-11-18,Madhya Pradesh,sagar,470235,0.0,11.0
2025-11-18,Madhya Pradesh,sagar,470337,1.0,8.0
2025-11-18,Madhya Pradesh,satna,485112,0.0,2.0
2025-11-18,Madhya Pradesh,satna,485331,2.0,16.0
2025-11-18,Madhya Pradesh,satna,485334,1.0,7.0
2025-11-18,Madhya Pradesh,satna,485772,2.0,12.0
2025-11-18,Madhya Pradesh,satna,486445,1.0,2.0
2025-11-18,Madhya Pradesh,sehore,466118,0.0,1.0
2025-11-18,Madhya Pradesh,sehore,466125,0.0,1.0
2025-11-18,Madhya Pradesh,sehore,466221,0.0,6.0
2025-11-18,Madhya Pradesh,sehore,466661,0.0,2.0
2025-11-18,Madhya Pradesh,seoni,480667,1.0,16.0
2025-11-18,Madhya Pradesh,seoni,480771,2.0,7.0
2025-11-18,Madhya Pradesh,seoni,480990,2.0,11.0
2025-11-18,Madhya Pradesh,shajapur,465223,0.0,2.0
2025-11-18,Madhya Pradesh,shajapur,465333,1.0,18.0
2025-11-18,Madhya Pradesh,shajapur,465447,2.0,18.0
2025-11-18,Madhya Pradesh,sheopur,476332,6.0,25.0
2025-11-18,Madhya Pradesh,sheopur,476335,4.0,22.0
2025-11-18,Madhya Pradesh,sheopur,476339,1.0,15.0
2025-11-18,Madhya Pradesh,singrauli,486881,4.0,22.0
2025-11-18,Madhya Pradesh,singrauli,486890,0.0,4.0
2025-11-18,Madhya Pradesh,tikamgarh,472001,5.0,27.0
2025-11-18,Madhya Pradesh,tikamgarh,472115,2.0,21.0
2025-11-18,Madhya Pradesh,tikamgarh,472221,1.0,24.0
2025-11-18,Madhya Pradesh,tikamgarh,472246,2.0,15.0
2025-11-18,Madhya Pradesh,tikamgarh,472338,0.0,25.0
2025-11-18,Madhya Pradesh,tikamgarh,472339,0.0,1.0
2025-11-18,Madhya Pradesh,tikamgarh,472446,0.0,3.0
2025-11-18,Madhya Pradesh,ujjain,456440,2.0,9.0
2025-11-18,Madhya Pradesh,ujjain,456550,4.0,23.0
2025-11-18,Madhya Pradesh,umaria,484552,0.0,3.0
2025-11-18,Madhya Pradesh,vidisha,464226,1.0,4.0
2025-11-18,Madhya Pradesh,vidisha,464337,0.0,10.0
2025-11-18,Madhya Pradesh,west nimar,451441,0.0,1.0
2025-11-18,Maharashtra,ahmadnagar,412210,0.0,12.0
2025-11-18,Maharashtra,ahmadnagar,413201,0.0,247.0
2025-11-18,Maharashtra,ahmadnagar,413204,0.0,190.0
2025-11-18,Maharashtra,ahmadnagar,413701,0.0,130.0
2025-11-18,Maharashtra,ahmadnagar,413707,0.0,35.0
2025-11-18,Maharashtra,ahmadnagar,413708,1.0,43.0
2025-11-18,Maharashtra,ahmadnagar,413711,0.0,34.0
2025-11-18,Maharashtra,ahmadnagar,413712,0.0,4.0
2025-11-18,Maharashtra,ahmadnagar,413720,2.0,20.0
2025-11-18,Maharashtra,ahmadnagar,413723,0.0,27.0
2025-11-18,Maharashtra,ahmadnagar,413736,0.0,26.0
2025-11-18,Maharashtra,ahmadnagar,414003,1.0,37.0
2025-11-18,Maharashtra,ahmadnagar,414102,1.0,108.0
2025-11-18,Maharashtra,ahmadnagar,414106,2.0,53.0
2025-11-18,Maharashtra,ahmadnagar,414201,0.0,17.0
2025-11-18,Maharashtra,ahmadnagar,414303,0.0,17.0
2025-11-18,Maharashtra,ahmadnagar,414306,1.0,61.0
2025-11-18,Maharashtra,ahmadnagar,414403,2.0,164.0
2025-11-18,Maharashtra,ahmadnagar,414501,0.0,47.0
2025-11-18,Maharashtra,ahmadnagar,414601,0.0,11.0
2025-11-18,Maharashtra,ahmadnagar,414609,1.0,21.0
2025-11-18,Maharashtra,ahmadnagar,422601,1.0,79.0
2025-11-18,Maharashtra,ahmadnagar,422602,0.0,70.0
2025-11-18,Maharashtra,ahmadnagar,423607,0.0,20.0
2025-11-18,Maharashtra,ahmed nagar,413201,0.0,4.0
2025-11-18,Maharashtra,ahmed nagar,413714,0.0,17.0
2025-11-18,Maharashtra,ahmed nagar,413719,0.0,2.0
2025-11-18,Maharashtra,ahmed nagar,414003,0.0,1.0
2025-11-18,Maharashtra,ahmed nagar,414502,0.0,1.0
2025-11-18,Maharashtra,ahmed nagar,422603,0.0,12.0
2025-11-18,Maharashtra,ahmed nagar,423601,0.0,5.0
2025-11-18,Maharashtra,akola,444302,2.0,31.0
2025-11-18,Maharashtra,akola,444405,0.0,106.0
2025-11-18,Maharashtra,akola,444511,2.0,92.0
2025-11-18,Maharashtra,amravati,444602,4.0,43.0
2025-11-18,Maharashtra,amravati,444701,1.0,47.0
2025-11-18,Maharashtra,amravati,444705,0.0,91.0
2025-11-18,Maharashtra,amravati,444708,0.0,13.0
2025-11-18,Maharashtra,amravati,444723,0.0,22.0
2025-11-18,Maharashtra,amravati,444810,0.0,5.0
2025-11-18,Maharashtra,amravati,444905,1.0,113.0
2025-11-18,Maharashtra,aurangabad,431006,0.0,16.0
2025-11-18,Maharashtra,aurangabad,431009,1.0,14.0
2025-11-18,Maharashtra,aurangabad,431102,0.0,28.0
2025-11-18,Maharashtra,aurangabad,431116,2.0,93.0
2025-11-18,Maharashtra,aurangabad,431117,0.0,20.0
2025-11-18,Maharashtra,aurangabad,431137,1.0,53.0
2025-11-18,Maharashtra,aurangabad,431150,1.0,88.0
2025-11-18,Maharashtra,aurangabad,431151,0.0,44.0
2025-11-18,Maharashtra,beed,413207,0.0,60.0
2025-11-18,Maharashtra,beed,414203,3.0,230.0
2025-11-18,Maharashtra,beed,431130,1.0,141.0
2025-11-18,Maharashtra,beed,431131,5.0,191.0
2025-11-18,Maharashtra,beed,431143,3.0,91.0
2025-11-18,Maharashtra,beed,431523,0.0,31.0
2025-11-18,Maharashtra,bhandara,441805,0.0,56.0
2025-11-18,Maharashtra,bhandara,441806,0.0,21.0
2025-11-18,Maharashtra,bhandara,441913,0.0,4.0
2025-11-18,Maharashtra,bhandara,441915,0.0,15.0
2025-11-18,Maharashtra,bid,414202,0.0,8.0
2025-11-18,Maharashtra,bid,414203,1.0,7.0
2025-11-18,Maharashtra,bid,431127,0.0,5.0
2025-11-18,Maharashtra,buldana,443001,0.0,52.0
2025-11-18,Maharashtra,buldana,443106,0.0,5.0
2025-11-18,Maharashtra,buldana,443203,0.0,27.0
2025-11-18,Maharashtra,buldana,444312,0.0,8.0
2025-11-18,Maharashtra,buldhana,443101,2.0,149.0
2025-11-18,Maharashtra,buldhana,443103,1.0,173.0
2025-11-18,Maharashtra,buldhana,443112,0.0,32.0
2025-11-18,Maharashtra,buldhana,443303,1.0,64.0
2025-11-18,Maharashtra,buldhana,443401,1.0,40.0
2025-11-18,Maharashtra,buldhana,443402,0.0,238.0
2025-11-18,Maharashtra,buldhana,444201,0.0,31.0
2025-11-18,Maharashtra,chandrapur,441222,1.0,54.0
2025-11-18,Maharashtra,chandrapur,442401,3.0,102.0
2025-11-18,Maharashtra,chandrapur,442402,0.0,9.0
2025-11-18,Maharashtra,chandrapur,442404,2.0,13.0
2025-11-18,Maharashtra,chandrapur,442406,0.0,4.0
2025-11-18,Maharashtra,chandrapur,442903,0.0,139.0
2025-11-18,Maharashtra,chandrapur,442905,1.0,114.0
2025-11-18,Maharashtra,chandrapur,442914,0.0,39.0
2025-11-18,Maharashtra,chandrapur,442916,0.0,54.0
2025-11-18,Maharashtra,chhatrapati sambhajinagar,423701,0.0,6.0
2025-11-18,Maharashtra,chhatrapati sambhajinagar,423702,1.0,2.0
2025-11-18,Maharashtra,chhatrapati sambhajinagar,431001,5.0,24.0
2025-11-18,Maharashtra,chhatrapati sambhajinagar,431006,0.0,1.0
2025-11-18,Maharashtra,chhatrapati sambhajinagar,431010,0.0,2.0
2025-11-18,Maharashtra,chhatrapati sambhajinagar,431115,0.0,1.0
2025-11-18,Maharashtra,dharashiv,413506,0.0,1.0
2025-11-18,Maharashtra,dharashiv,413508,1.0,1.0
2025-11-18,Maharashtra,dharashiv,413534,0.0,1.0
2025-11-18,Maharashtra,dharashiv,413601,0.0,2.0
2025-11-18,Maharashtra,dharashiv,413602,0.0,1.0
2025-11-18,Maharashtra,dharashiv,413606,0.0,4.0
2025-11-18,Maharashtra,dhule,424002,3.0,42.0
2025-11-18,Maharashtra,dhule,424006,1.0,6.0
2025-11-18,Maharashtra,dhule,424303,0.0,4.0
2025-11-18,Maharashtra,dhule,424308,0.0,22.0
2025-11-18,Maharashtra,dhule,425404,1.0,15.0
2025-11-18,Maharashtra,gadchiroli,442704,1.0,59.0
2025-11-18,Maharashtra,gadchiroli,442707,0.0,73.0
2025-11-18,Maharashtra,gondia,441601,0.0,2.0
2025-11-18,Maharashtra,gondia,441801,0.0,3.0
2025-11-18,Maharashtra,gondiya,441702,4.0,124.0
2025-11-18,Maharashtra,gondiya,441802,0.0,3.0
2025-11-18,Maharashtra,gondiya,441916,1.0,81.0
2025-11-18,Maharashtra,gondiya *,441807,0.0,7.0
2025-11-18,Maharashtra,hingoli,431501,0.0,2.0
2025-11-18,Maharashtra,hingoli,431510,0.0,16.0
2025-11-18,Maharashtra,hingoli,431512,10.0,540.0
2025-11-18,Maharashtra,jalgaon,424105,1.0,82.0
2025-11-18,Maharashtra,jalgaon,424106,1.0,73.0
2025-11-18,Maharashtra,jalgaon,424202,1.0,30.0
2025-11-18,Maharashtra,jalgaon,424203,0.0,18.0
2025-11-18,Maharashtra,jalgaon,424204,0.0,57.0
2025-11-18,Maharashtra,jalgaon,424209,2.0,35.0
2025-11-18,Maharashtra,jalgaon,425102,0.0,2.0
2025-11-18,Maharashtra,jalgaon,425105,2.0,71.0
2025-11-18,Maharashtra,jalgaon,425107,1.0,220.0
2025-11-18,Maharashtra,jalgaon,425201,4.0,68.0
2025-11-18,Maharashtra,jalgaon,425203,1.0,8.0
2025-11-18,Maharashtra,jalgaon,425301,1.0,30.0
2025-11-18,Maharashtra,jalgaon,425307,0.0,8.0
2025-11-18,Maharashtra,jalgaon,425401,1.0,125.0
2025-11-18,Maharashtra,jalgaon,425502,1.0,17.0
2025-11-18,Maharashtra,jalna,431507,0.0,91.0
2025-11-18,Maharashtra,kolhapur,416001,2.0,134.0
2025-11-19,Punjab,malerkotla,148021,0.0,1.0
2025-11-19,Punjab,mansa,151502,1.0,17.0
2025-11-19,Punjab,moga,142001,1.0,38.0
2025-11-19,Punjab,moga,142037,0.0,2.0
2025-11-19,Punjab,moga,142042,0.0,6.0
2025-11-19,Punjab,moga,142057,0.0,6.0
2025-11-19,Punjab,moga,152028,0.0,1.0
2025-11-19,Punjab,muktsar,152025,0.0,3.0
2025-11-19,Punjab,nawanshahr,144421,0.0,4.0
2025-11-19,Punjab,nawanshahr,144509,0.0,1.0
2025-11-19,Punjab,nawanshahr,144512,0.0,1.0
2025-11-19,Punjab,nawanshahr,144521,0.0,5.0
2025-11-19,Punjab,nawanshahr,144522,0.0,1.0
2025-11-19,Punjab,patiala,140401,1.0,60.0
2025-11-19,Punjab,patiala,140604,0.0,1.0
2025-11-19,Punjab,patiala,140702,0.0,15.0
2025-11-19,Punjab,patiala,147101,3.0,33.0
2025-11-19,Punjab,patiala,147111,0.0,18.0
2025-11-19,Punjab,patiala,147202,0.0,12.0
2025-11-19,Punjab,rupnagar,140115,0.0,3.0
2025-11-19,Punjab,rupnagar,140301,0.0,1.0
2025-11-19,Punjab,s.a.s nagar(mohali),140103,0.0,8.0
2025-11-19,Punjab,s.a.s nagar(mohali),140306,0.0,2.0
2025-11-19,Punjab,s.a.s nagar(mohali),160055,0.0,5.0
2025-11-19,Punjab,sas nagar (mohali),140506,0.0,1.0
2025-11-19,Punjab,sas nagar (mohali),160055,1.0,11.0
2025-11-19,Punjab,sangrur,148019,0.0,1.0
2025-11-19,Punjab,sangrur,148025,0.0,3.0
2025-11-19,Punjab,sangrur,148026,0.0,33.0
2025-11-19,Punjab,shaheed bhagat singh nagar,144509,0.0,3.0
2025-11-19,Punjab,sri muktsar sahib,151204,0.0,1.0
2025-11-19,Punjab,sri muktsar sahib,152022,0.0,2.0
2025-11-19,Punjab,sri muktsar sahib,152115,0.0,5.0
2025-11-19,Punjab,tarn taran,143022,0.0,2.0
2025-11-19,Punjab,tarn taran,143105,0.0,4.0
2025-11-19,Punjab,tarn taran,143112,0.0,2.0
2025-11-19,Punjab,tarn taran,143303,0.0,4.0
2025-11-19,Punjab,tarn taran,143304,0.0,6.0
2025-11-19,Punjab,tarn taran,143406,0.0,8.0
2025-11-19,Punjab,tarn taran,143408,0.0,4.0
2025-11-19,Punjab,tarn taran,143415,0.0,7.0
2025-11-19,Rajasthan,ajmer,305012,1.0,6.0
2025-11-19,Rajasthan,ajmer,305412,0.0,14.0
2025-11-19,Rajasthan,ajmer,305621,1.0,11.0
2025-11-19,Rajasthan,ajmer,305811,0.0,4.0
2025-11-19,Rajasthan,ajmer,305815,1.0,1.0
2025-11-19,Rajasthan,ajmer,305819,0.0,2.0
2025-11-19,Rajasthan,ajmer,305901,1.0,60.0
2025-11-19,Rajasthan,alwar,301019,0.0,18.0
2025-11-19,Rajasthan,alwar,301035,5.0,17.0
2025-11-19,Rajasthan,alwar,301408,4.0,24.0
2025-11-19,Rajasthan,alwar,301411,4.0,29.0
2025-11-19,Rajasthan,alwar,301427,0.0,3.0
2025-11-19,Rajasthan,alwar,301704,1.0,10.0
2025-11-19,Rajasthan,alwar,301705,0.0,11.0
2025-11-19,Rajasthan,alwar,321606,4.0,17.0
2025-11-19,Rajasthan,balotra,344022,0.0,3.0
2025-11-19,Rajasthan,balotra,344027,0.0,1.0
2025-11-19,Rajasthan,banswara,327024,0.0,8.0
2025-11-19,Rajasthan,banswara,327025,3.0,22.0
2025-11-19,Rajasthan,banswara,327026,1.0,8.0
2025-11-19,Rajasthan,banswara,327031,2.0,23.0
2025-11-19,Rajasthan,banswara,327605,0.0,7.0
2025-11-19,Rajasthan,banswara,327608,1.0,8.0
2025-11-19,Rajasthan,baran,325206,0.0,11.0
2025-11-19,Rajasthan,baran,325209,1.0,11.0
2025-11-19,Rajasthan,baran,325220,7.0,36.0
2025-11-19,Rajasthan,baran,325223,3.0,13.0
2025-11-19,Rajasthan,barmer,344012,1.0,5.0
2025-11-19,Rajasthan,barmer,344024,1.0,3.0
2025-11-19,Rajasthan,barmer,344031,1.0,12.0
2025-11-19,Rajasthan,barmer,344037,0.0,6.0
2025-11-19,Rajasthan,barmer,344502,3.0,15.0
2025-11-19,Rajasthan,barmer,344702,7.0,42.0
2025-11-19,Rajasthan,barmer,344801,2.0,14.0
2025-11-19,Rajasthan,beawar,305901,0.0,6.0
2025-11-19,Rajasthan,beawar,306302,0.0,1.0
2025-11-19,Rajasthan,bharatpur,321026,2.0,8.0
2025-11-19,Rajasthan,bharatpur,321203,4.0,28.0
2025-11-19,Rajasthan,bharatpur,321303,3.0,24.0
2025-11-19,Rajasthan,bharatpur,321403,1.0,6.0
2025-11-19,Rajasthan,bharatpur,321407,0.0,8.0
2025-11-19,Rajasthan,bharatpur,321408,3.0,16.0
2025-11-19,Rajasthan,bharatpur,321601,1.0,5.0
2025-11-19,Rajasthan,bhilwara,311011,1.0,17.0
2025-11-19,Rajasthan,bhilwara,311013,0.0,1.0
2025-11-19,Rajasthan,bhilwara,311025,4.0,19.0
2025-11-19,Rajasthan,bhilwara,311202,5.0,19.0
2025-11-19,Rajasthan,bhilwara,311401,2.0,15.0
2025-11-19,Rajasthan,bhilwara,311602,0.0,28.0
2025-11-19,Rajasthan,bhilwara,311803,3.0,22.0
2025-11-19,Rajasthan,bhilwara,311806,0.0,12.0
2025-11-19,Rajasthan,bikaner,334003,0.0,8.0
2025-11-19,Rajasthan,bikaner,334006,0.0,1.0
2025-11-19,Rajasthan,bikaner,334302,4.0,15.0
2025-11-19,Rajasthan,bikaner,334305,2.0,16.0
2025-11-19,Rajasthan,bikaner,334602,0.0,6.0
2025-11-19,Rajasthan,bikaner,334603,0.0,24.0
2025-11-19,Rajasthan,bikaner,334802,2.0,17.0
2025-11-19,Rajasthan,bikaner,334803,3.0,48.0
2025-11-19,Rajasthan,bundi,323024,5.0,39.0
2025-11-19,Rajasthan,bundi,323602,1.0,11.0
2025-11-19,Rajasthan,bundi,323616,0.0,9.0
2025-11-19,Rajasthan,bundi,323802,3.0,20.0
2025-11-19,Rajasthan,chittaurgarh,312403,0.0,1.0
2025-11-19,Rajasthan,chittaurgarh,312612,0.0,1.0
2025-11-19,Rajasthan,chittorgarh,312021,0.0,2.0
2025-11-19,Rajasthan,chittorgarh,312201,1.0,9.0
2025-11-19,Rajasthan,chittorgarh,312203,1.0,17.0
2025-11-19,Rajasthan,chittorgarh,312205,0.0,17.0
2025-11-19,Rajasthan,chittorgarh,312206,4.0,9.0
2025-11-19,Rajasthan,chittorgarh,312403,1.0,22.0
2025-11-19,Rajasthan,chittorgarh,312404,1.0,8.0
2025-11-19,Rajasthan,chittorgarh,312602,3.0,6.0
2025-11-19,Rajasthan,chittorgarh,312620,0.0,9.0
2025-11-19,Rajasthan,churu,331305,3.0,6.0
2025-11-19,Rajasthan,churu,331402,1.0,10.0
2025-11-19,Rajasthan,churu,331501,2.0,17.0
2025-11-19,Rajasthan,churu,331506,4.0,19.0
2025-11-19,Rajasthan,churu,331518,1.0,12.0
2025-11-19,Rajasthan,churu,331802,3.0,20.0
2025-11-19,Rajasthan,dausa,303004,1.0,10.0
2025-11-19,Rajasthan,dausa,303325,3.0,4.0
2025-11-19,Rajasthan,dausa,321608,3.0,29.0
2025-11-19,Rajasthan,dausa,321612,0.0,13.0
2025-11-19,Rajasthan,dausa,322240,1.0,17.0
2025-11-19,Rajasthan,deeg,321025,0.0,2.0
2025-11-19,Rajasthan,deeg,321026,0.0,1.0
2025-11-19,Rajasthan,deeg,321201,0.0,2.0
2025-11-19,Rajasthan,deeg,321204,0.0,1.0
2025-11-19,Rajasthan,dholpur,328022,7.0,58.0
2025-11-19,Rajasthan,dholpur,328024,2.0,22.0
2025-11-19,Rajasthan,dholpur,328026,1.0,26.0
2025-11-19,Rajasthan,didwana-kuchaman,341303,0.0,3.0
2025-11-19,Rajasthan,didwana-kuchaman,341502,0.0,1.0
2025-11-19,Rajasthan,dungarpur,314030,4.0,52.0
2025-11-19,Rajasthan,dungarpur,314038,0.0,19.0
2025-11-19,Rajasthan,dungarpur,314801,4.0,30.0
2025-11-19,Rajasthan,ganganagar,335039,0.0,6.0
2025-11-19,Rajasthan,ganganagar,335041,0.0,22.0
2025-11-19,Rajasthan,ganganagar,335062,3.0,28.0
2025-11-19,Rajasthan,ganganagar,335703,4.0,20.0
2025-11-19,Rajasthan,ganganagar,335771,1.0,11.0
2025-11-19,Rajasthan,ganganagar,335803,0.0,6.0
2025-11-19,Rajasthan,ganganagar,335804,5.0,53.0
2025-11-19,Rajasthan,hanumangarh,335503,2.0,4.0
2025-11-19,Rajasthan,hanumangarh,335513,1.0,23.0
2025-11-19,Rajasthan,hanumangarh,335802,3.0,13.0
2025-11-19,Rajasthan,jaipur,302003,7.0,105.0
2025-11-19,Rajasthan,jaipur,302006,2.0,39.0
2025-11-19,Rajasthan,jaipur,302017,5.0,79.0
2025-11-19,Rajasthan,jaipur,302018,3.0,23.0
2025-11-19,Rajasthan,jaipur,302021,9.0,56.0
2025-11-19,Rajasthan,jaipur,302023,0.0,3.0
2025-11-19,Rajasthan,jaipur,302024,0.0,3.0
2025-11-19,Rajasthan,jaipur,302025,0.0,1.0
2025-11-19,Rajasthan,jaipur,302027,4.0,26.0
2025-11-19,Rajasthan,jaipur,302033,7.0,43.0
2025-11-19,Rajasthan,jaipur,303004,0.0,3.0
2025-11-19,Rajasthan,jaipur,303012,4.0,33.0
2025-11-19,Rajasthan,jaipur,303102,4.0,9.0
2025-11-19,Rajasthan,jaipur,303103,2.0,20.0
2025-11-19,Rajasthan,jaipur,303338,0.0,22.0
2025-11-19,Rajasthan,jaipur,303803,2.0,6.0
2025-11-19,Rajasthan,jaipur,303807,0.0,5.0
2025-11-19,Rajasthan,jaisalmer,342310,0.0,1.0
2025-11-19,Rajasthan,jaisalmer,345023,0.0,5.0
2025-11-19,Rajasthan,jaisalmer,345026,0.0,5.0
2025-11-19,Rajasthan,jaisalmer,345027,2.0,4.0
2025-11-19,Rajasthan,jaisalmer,345031,1.0,2.0
2025-11-19,Rajasthan,jalor,307029,2.0,17.0
2025-11-19,Rajasthan,jalor,307515,0.0,12.0
2025-11-19,Rajasthan,jalor,343027,1.0,14.0
2025-11-19,Rajasthan,jalor,343030,1.0,17.0
2025-11-19,Rajasthan,jalor,343049,0.0,14.0
2025-11-19,Rajasthan,jalore,343001,0.0,3.0
2025-11-19,Rajasthan,jalore,343022,1.0,0.0
2025-11-19,Rajasthan,jalore,343027,0.0,1.0
2025-11-19,Rajasthan,jalore,343029,0.0,3.0
2025-11-19,Rajasthan,jhalawar,326022,5.0,19.0
2025-11-19,Rajasthan,jhalawar,326033,3.0,27.0
2025-11-19,Rajasthan,jhunjhunu,333023,0.0,1.0
2025-11-19,Rajasthan,jhunjhunu,333029,0.0,3.0
2025-11-19,Rajasthan,jhunjhunu,333503,0.0,1.0
2025-11-19,Rajasthan,jhunjhunun,333022,0.0,5.0
2025-11-19,Rajasthan,jhunjhunun,333029,0.0,7.0
2025-11-19,Rajasthan,jhunjhunun,333032,0.0,1.0
2025-11-19,Rajasthan,jhunjhunun,333035,0.0,2.0
2025-11-19,Rajasthan,jhunjhunun,333053,2.0,9.0
2025-11-19,Rajasthan,jhunjhunun,333503,1.0,17.0
2025-11-19,Rajasthan,jhunjhunun,333504,1.0,9.0
2025-11-19,Rajasthan,jhunjhunun,333701,0.0,2.0
2025-11-19,Rajasthan,jodhpur,342003,0.0,18.0
2025-11-19,Rajasthan,jodhpur,342005,8.0,33.0
2025-11-19,Rajasthan,jodhpur,342008,6.0,38.0
2025-11-19,Rajasthan,jodhpur,342013,0.0,12.0
2025-11-19,Rajasthan,jodhpur,342023,4.0,22.0
2025-11-19,Rajasthan,jodhpur,342301,1.0,46.0
2025-11-19,Rajasthan,jodhpur,342305,0.0,9.0
2025-11-19,Rajasthan,jodhpur,342308,5.0,13.0
2025-11-19,Rajasthan,jodhpur,342314,2.0,10.0
2025-11-19,Rajasthan,karauli,322202,0.0,5.0
2025-11-19,Rajasthan,karauli,322203,0.0,6.0
2025-11-19,Rajasthan,karauli,322212,0.0,3.0
2025-11-19,Rajasthan,karauli,322219,0.0,1.0
2025-11-19,Rajasthan,karauli,322230,4.0,46.0
2025-11-19,Rajasthan,karauli,322241,11.0,62.0
2025-11-19,Rajasthan,kota,324004,2.0,32.0
2025-11-19,Rajasthan,kota,324007,1.0,25.0
2025-11-19,Rajasthan,kota,324008,4.0,39.0
2025-11-19,Rajasthan,kota,325004,5.0,43.0
2025-11-19,Rajasthan,kota,325201,2.0,11.0
2025-11-19,Rajasthan,kota,325203,1.0,10.0
2025-11-19,Rajasthan,nagaur,305026,2.0,7.0
2025-11-19,Rajasthan,nagaur,341001,13.0,73.0
2025-11-19,Rajasthan,nagaur,341021,6.0,20.0
2025-11-19,Rajasthan,nagaur,341023,0.0,11.0
2025-11-19,Rajasthan,nagaur,341304,0.0,8.0
2025-11-19,Rajasthan,nagaur,341305,2.0,11.0
2025-11-19,Rajasthan,nagaur,341306,2.0,21.0
2025-11-19,Rajasthan,nagaur,341319,2.0,6.0
2025-11-19,Rajasthan,nagaur,341508,6.0,37.0
2025-11-19,Rajasthan,pali,306115,0.0,7.0
2025-11-19,Rajasthan,pali,306119,0.0,2.0
2025-11-19,Rajasthan,pali,306307,2.0,6.0
2025-11-19,Rajasthan,pali,306422,0.0,5.0
2025-11-19,Rajasthan,pali,306501,1.0,2.0
2025-11-19,Rajasthan,pali,306504,3.0,24.0
2025-11-19,Rajasthan,pali,306602,1.0,2.0
2025-11-19,Rajasthan,pali,306706,1.0,1.0
